SMILES
COc1ccccc1OCC(O)CN1CCNCC1
CNCC(O)Cn1ccc2ccccc21
OC(CN1CCNCC1)Cn1ccc2ccccc21
CCOc1ccc(CN2CCNCC2CCO)cc1
CNCc1cc(O)nc2ccccc12
OCCNCC12CC3CC(CC(C3)C1)C2
O=Cc1cccc(OCCO)c1
O=Cc1ccc(OCCO)cc1
CC(C)OCC(O)CN1CCNCC1
CCC(CO)NCc1ccc(-c2ccccc2)o1
CC(O)CNCc1ccc(-c2ccccc2)o1
CC(O)CNCc1ccc(-c2ccccc2F)o1
CC(O)CNCc1ccc(-c2ccc(F)cc2)o1
OCCNCc1ccc(-c2cc(Cl)ccc2Cl)o1
OCCNCc1ccc(-c2ccc(Cl)cc2)o1
OCCNCc1ccc(-c2cc(Cl)cc(Cl)c2)o1
OCCNCc1ccc(-c2cccc(Cl)c2)o1
OCCNCc1ccc(-c2ccc(Cl)cc2Cl)o1
Cc1c(Cl)cccc1-c1ccc(CNCCO)o1
COc1ccc(-c2ccc(CNCCO)o2)cc1Cl
OCCNCc1ccc(-c2ccc(F)c(Cl)c2)o1
Cc1c(C=O)c2ccccc2n1CCO
Cc1cc(C=O)c(C)n1CCCO
CC(C)CNCC(C)O
CCOC(=O)C1CC(O)CN1
Cc1ccc(-c2ccc(CNCCO)o2)cc1Cl
Cc1ccc(-c2ccc(CNCC(C)O)o2)cc1Cl
OCCNCc1ccccc1Cl
O[C@H]1CCCC[C@@H]1N1CCNCC1
Cc1cccc2cc(CNCCCO)c(Cl)nc12
O=Cc1cn(CCO)c2ccccc12
NCc1ccc(CN2CCC(O)CC2)cc1
CN1CCNCC(CO)C1
CC(=O)N1CCNCC(CO)C1
OCCc1cc(C2CCNCC2)n[nH]1
OCc1cc(C2CCCNC2)n[nH]1
OCCc1cc(C2CCCNC2)n[nH]1
Cn1nc(C2CCCNC2)cc1CCO
Cc1cc(O)cc(C2CCCNC2)n1
OCc1cc(C2CCCCN2)n[nH]1
OCCc1cc(C2CCCCN2)n[nH]1
OCCc1cc(C2CCCCN2)no1
Cn1nc(C2CCCCN2)cc1CCO
OCc1cc(C2CCCN2)n[nH]1
OCCc1cc(C2CCCN2)n[nH]1
OCCc1cc(C2CCCN2)no1
Cc1cc(O)cc(C2CCCN2)n1
OCCn1cncc1C1CCNCC1
OCCc1cc(C2CCCNC2)ncn1
OCCc1cc(C2CCNC2)n[nH]1
OCCc1cc(C2CCNC2)no1
Cn1nc(C2CCNC2)cc1CCO
Cc1cc(O)cc(C2CNCCO2)n1
Cc1nc(O)cc(C2(C)CCNCC2)n1
Cc1nc(O)cc(C2(C)CCCNC2)n1
Cc1cc(O)cc(C2CCNC2)n1
O=C(NCCO)c1sc2ncccc2c1C1CNCCO1
O=C(NCCO)c1sc2ccccc2c1CC1CCCCN1
CN(CCO)C(=O)c1sc2ncccc2c1C1CCNC1
OCc1ccc(-c2cccc(C3CCCNC3)n2)cc1
CNc1cc(C)nc(C2CCCN(CCO)C2)n1
Oc1nc(C2CCNCC2)cc2ccccc12
COc1ccc2c(O)nc(C3CCNCC3)cc2c1
CN(CCO)C(=O)CCc1cccc(C2CCNCC2)n1
Cc1nc(CCC(=O)N(C)CCO)cc(C2CCCNC2)n1
Cc1cc(-c2cn(CCO)nc2C2CNCCO2)on1
N[C@H]1CN(Cc2ccccc2)C[C@H]1CCCc1cc(O)[nH]n1
CC(C)(C)OC(=O)N1CC[C@@H]2O[C@@H]3c4ccc(O)cc4OC(C)(C)[C@H]3C[C@H]2C1
CC(C)(C)OC(=O)N1CC[C@@H]2O[C@@H]3c4cccc(O)c4OC(C)(C)[C@H]3C[C@H]2C1
CC(C)(C)OC(=O)N1CC[C@H]2O[C@H]3c4ccc(O)cc4OC(C)(C)[C@@H]3C[C@@H]2C1
CC(C)(C)OC(=O)N1CC[C@H]2O[C@H]3c4cccc(O)c4OC(C)(C)[C@@H]3C[C@@H]2C1
CC(C)(C)OC(=O)N1CCC[C@H]2O[C@H]3c4cccc(O)c4OC(C)(C)[C@@H]3C[C@H]21
CC(C)(C)OC(=O)N1CCC[C@@H]2O[C@@H]3c4ccc(O)cc4OC(C)(C)[C@H]3C[C@@H]21
CC(C)(C)OC(=O)N1CCC[C@H]2O[C@H]3c4ccc(O)cc4OC(C)(C)[C@@H]3C[C@H]21
CC(C)(C)OC(=O)N1CCC[C@@H]2O[C@@H]3c4cccc(O)c4OC(C)(C)[C@H]3C[C@@H]21
CC(C)(C)OC(=O)N1CC[C@@H]2O[C@@H]3c4cccc(O)c4OC(C)(C)[C@H]3C[C@@H]21
CC(C)(C)OC(=O)N1CC[C@H]2O[C@H]3c4cccc(O)c4OC(C)(C)[C@@H]3C[C@H]21
CC(C)(C)OC(=O)N1CC[C@H]2O[C@H]3c4ccc(O)cc4OC(C)(C)[C@@H]3C[C@H]21
CC(C)(C)OC(=O)N1CC[C@@H]2O[C@@H]3c4ccc(O)cc4OC(C)(C)[C@H]3C[C@@H]21
CC(C)(C)OC(=O)N1CC[C@@H]2O[C@@H]3c4cc(O)ccc4OC(C)(C)[C@H]3C[C@H]21
CC(C)(C)OC(=O)N1CCCC12CO[C@H]1c3cccc(O)c3OC(C)(C)[C@@H]1C2
C[C@@H]1CC[C@@H]2[C@@H](O1)c1c(ccc(C=O)c1O)OC2(C)C
Nc1nc(N)c2ncn([C@@H]3CCC[C@@H](N)[C@H]3O)c2n1
C[C@@H]1CC[C@@H]2[C@@H](O1)c1c(O)cccc1OC21CCN(C(=O)OC(C)(C)C)CC1
C[C@@H]1CC[C@@H]2[C@@H](O1)c1cccc(O)c1OC21CCN(C(=O)OC(C)(C)C)CC1
C[C@@H]1CC[C@@H]2[C@@H](O1)c1cc(O)ccc1OC21CCN(C(=O)OC(C)(C)C)CC1
C[C@@H]1CC[C@@H]2[C@@H](O1)c1ccc(O)cc1OC21CCN(C(=O)OC(C)(C)C)CC1
COC(=O)c1cc2c(cc1O)[C@@H]1O[C@H](C)CC[C@H]1C(C)(C)O2
CN(Cc1ccccc1)[C@@H]1[C@@H](O)[C@H](Oc2ccccc2Cl)C[C@H]1N
CN(Cc1ccccc1)[C@@H]1[C@@H](O)[C@H](Oc2cccc(Cl)c2)C[C@H]1N
CC(C)(C)OC(=O)N[C@@H]1C[C@H]2Oc3ccccc3N[C@H]2[C@@H]1O
CNc1ncnc2c1ncn2[C@H]1C[C@@H](N)[C@H](O)[C@@H]1O
CNc1ncnc2c1ncn2[C@H]1C[C@@H](N)[C@@H](O)[C@H]1O
COc1ccc(CN(C)[C@@H]2[C@@H](O)[C@H](Oc3ccccc3)C[C@H]2N)cc1
CN(Cc1ccccc1)[C@@H]1[C@@H](O)[C@H](Oc2ccc(F)cc2)C[C@H]1N
CN(Cc1ccccc1)[C@@H]1[C@@H](O)[C@H](Oc2ccccc2)CC[C@H]1N
C[C@H]1CN2C[C@H](O)CC2CN1
O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(Cc3ccccc3)cccc12
O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(-c3ccccc3)cccc12
Nc1ncnc2c1ncn2[C@H]1C[C@@H](N)[C@@H](O)[C@H]1O
CNc1ncnc2c1ncn2[C@@H]1C[C@H](N)[C@H](O)[C@@H]1O
CN(Cc1ccccc1)[C@@H]1[C@@H](O)[C@H](Oc2ccc(F)cc2F)C[C@H]1N
CC(C)(C)OC(=O)N1CCC(O)(Cn2ncc3cc(N)ccc32)CC1
OC(COc1ccccc1Br)CN1CCNCC1
Cc1ccc(NCC(O)CN)c(Br)c1
CCOC(=O)c1c(N)sc2c(O)c(Br)ccc12
COC(=O)c1cc(C=O)c(O)c(C=O)c1
OCCNCc1ccc(-c2ccc(Br)cc2)o1
CCC(CO)NCc1ccc(-c2ccc(Br)cc2)o1
Cc1cc(Br)ccc1-c1ccc(CNCCO)o1
Cc1cc(Br)ccc1-c1ccc(CNCC(C)O)o1
N/C(=N/O)c1ccc(Br)o1
CC(C)(C)OC(=O)N1CCCC(c2cc3nc4c(c(O)n3n2)CNCC4)C1
O[C@@H]1C[C@H]2CNC[C@H]2C1
Nc1ncnc2c1ncn2[C@@H]1CNC[C@H]1O
CC(=O)N1CC2(CCNCC2)CC1(C)CO
CC(C)(C)OC(=O)N1C[C@H](Oc2ccccc2)[C@@H](O)C1
CC(C)(C)OC(=O)N1C[C@H](Oc2cccc(F)c2)[C@@H](O)C1
COC(=O)CCc1ccc(O[C@H]2CCN(C(=O)OC(C)(C)C)C[C@]2(C)O)cc1
CCOC(=O)c1ccc(O[C@H]2CN(C(=O)OC(C)(C)C)C[C@@H]2O)cc1
CCOC(=O)c1ccc(O[C@H]2CNC[C@@H]2O)cc1
CCOC(=O)c1cccc(O[C@H]2CNC[C@@H]2O)c1
COC(=O)Cc1ccc(O[C@H]2CNC[C@@H]2O)cc1
O[C@H]1CCCN[C@H]1Cc1ccccc1
O[C@@H]1CCNC[C@H]1Cc1ccc(Cl)cc1
O[C@H]1CNCC[C@@H]1Cc1ccccc1
C[C@@H]1N[C@H](CO)[C@@H](O)[C@H]1O
COc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)c(O)c1
COc1ccc(O)c(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)c1
COc1cccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)c1O
COc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)cc1CO
Cc1cc(C[C@@H]2CCC[C@H]2NCc2cc(C)c(O)c(C)c2)on1
O[C@@H]1CN(Cc2ccc(F)cc2)CC[C@H]1NCc1cccnc1
O[C@@H]1CN(Cc2ccc(F)c(F)c2)CC[C@H]1NCc1cccnc1
COCCN[C@@H]1CCN(Cc2ccc(F)cc2)C[C@H]1O
COCCN[C@@H]1CCN(Cc2ccccc2F)C[C@H]1O
COCCN[C@@H]1CCN(Cc2cccc(F)c2)C[C@H]1O
COCCCN[C@@H]1CCN(Cc2ccc(F)cc2)C[C@H]1O
COCCCN[C@@H]1CCN(Cc2ccccc2F)C[C@H]1O
COCCCN[C@@H]1CCN(Cc2cccc(F)c2)C[C@H]1O
COCCCN[C@@H]1CCN(Cc2ccccc2OC)C[C@H]1O
COCCCN[C@@H]1CCN(Cc2ccc(OC)cc2)C[C@H]1O
O[C@@H]1CN(Cc2cccc(F)c2)CC[C@H]1NCCN1CCOCC1
COc1ccccc1CN1CC[C@@H](NCCN2CCOCC2)[C@H](O)C1
COc1ccc(CN2CC[C@@H](NCCN3CCOCC3)[C@H](O)C2)cc1
CN(C)CCN[C@@H]1CCN(Cc2ccc(F)cc2)C[C@H]1O
CN(C)CCN[C@@H]1CCN(Cc2ccccc2F)C[C@H]1O
CN(C)CCN[C@@H]1CCN(Cc2cccc(F)c2)C[C@H]1O
CN(C)CCCN[C@@H]1CCN(Cc2ccc(F)cc2)C[C@H]1O
CN(C)CCCN[C@@H]1CCN(Cc2cccc(F)c2)C[C@H]1O
COc1ccccc1CN1CC[C@@H](NCCCN(C)C)[C@H](O)C1
COc1ccc(CN2CC[C@@H](NCCCN(C)C)[C@H](O)C2)cc1
O[C@@H]1CN(Cc2ccc(F)cc2)CC[C@H]1NCc1ccccn1
O[C@@H]1CN(Cc2cccc(F)c2)CC[C@H]1NCc1ccccn1
O[C@@H]1CN(Cc2ccc(F)c(F)c2)CC[C@H]1NCc1ccccn1
